serial_number;product_model;purchase_date;registration_date;country;source_note
200179;MeoRed;2021-04-05;2021-04-15;fr;MSO ROW
R2100141;MeoStar R1r 3-12x56 RD;2021-04-15;2021-04-15;pl;MSO ROW
R2001348;MeoStar R2 2-12x50 RD;2021-04-15;2021-04-15;sw;MSO ROW
R1722951;MeoStar R2 2.5-15x56 RD;2021-04-10;2021-04-16;us;MSO ROW
181442;MeoStar B1 8x42;2021-04-13;2021-04-16;lo;MSO ROW
R1716248;MeoStar R1 1,5-6x42 RD;2021-04-16;2021-04-16;;MSO ROW
R2001923;MeoStar R2 2-12x50 RD;2021-04-16;2021-04-16;lo;MSO ROW
R1504424;MeoStar R2 2.5-15x56 RD;2021-04-15;2021-04-16;da;MSO ROW
R2100272;MeoStar R2 2,5-15x56 RD/MR PA;2021-04-11;2021-04-17;gm;MSO ROW
R2002244;MeoStar R2 2-12x50 RD;2021-03-23;2021-04-17;gm;MSO ROW
R1908663;MeoStar R2 2.5-15x56 RD;2021-04-15;2021-04-17;fi;MSO ROW
R2000790;MeoStar R2 2,5-15x56 RD/MR PA;2021-04-15;2021-04-17;gm;MSO ROW
R2002931;MeoStar R2 2.5-15x56 RD;2021-04-12;2021-04-18;fi;MSO ROW
200213;MeoStar B1.1 8x56;2021-04-07;2021-04-18;gm;MSO ROW
200213;MeoStar B1.1 8x56;2021-04-07;2021-04-18;gm;MSO ROW
200213;MeoStar B1.1 8x56;2021-04-07;2021-04-18;gm;MSO ROW
130945;MeoStar B1 10x50;2021-04-09;2021-04-18;gm;MSO ROW
R1313319;MeoStar R1 1-4x22 RD;2021-03-26;2021-04-18;sw;MSO ROW
R1320520;MeoStar R2 1-6x24 RD;2021-03-26;2021-04-18;sw;MSO ROW
R2001952;MeoStar R2 2-12x50 RD;2021-04-17;2021-04-18;bu;MSO ROW
R2001518;MeoStar R2 2.5-15x56 RD/MR;2021-03-30;2021-04-19;gm;MSO ROW
R1421392;MeoStar R1 4-12x40;2021-04-19;2021-04-19;sz;MSO ROW
R1409965;MeoStar R1 3-10x50;2021-04-10;2021-04-19;be;MSO ROW
S1700146;MeoStar S2 82 HD Angled / Šikmý;2021-04-19;2021-04-20;fi;MSO ROW
200235;MeoRed;2021-04-06;2021-04-20;au;MSO ROW
200235;MeoRed;2021-04-06;2021-04-20;au;MSO ROW
R1905697;MeoStar R1r 3-12x56;2021-03-25;2021-04-20;gm;MSO ROW
R1904503;ZD 4-16x44 RD;2021-04-15;2021-04-20;us;MSO ROW
R1725107;ZD 6-24x56;2021-04-13;2021-04-20;fr;MSO ROW
R2100346;MeoStar R2 2.5-15x56 RD;2021-04-12;2021-04-20;fi;MSO ROW
S1601015;MeoStar S2 82 HD Angled / Šikmý;2021-04-20;2021-04-20;it;MSO ROW
R1730176;MeoStar R2 2-12x50 RD;2021-04-19;2021-04-21;lo;MSO ROW
R2002869;MeoStar R1r 3-12x56 RD;2021-04-17;2021-04-21;hr;MSO ROW
10036;MeoStar S1 75 Straight / Přímý;2021-03-22;2021-04-21;us;MSO ROW
21;TGA 75;2021-04-14;2021-04-21;hu;MSO ROW
10001;TGA 75;2021-04-14;2021-04-21;hu;MSO ROW
160208;MeoStar B1.1 8x32;2021-04-22;2021-04-22;fi;MSO ROW
S1700146;MeoStar S2 82 HD Angled / Šikmý;2021-04-19;2021-04-23;fi;MSO ROW
R1508443;MeoStar R2 2.5-15x56 RD;2021-04-20;2021-04-23;ro;MSO ROW
R2002457;MeoStar R1r 3-12x56 RD;2021-04-23;2021-04-23;au;MSO ROW
R1801490;MeoStar R1r 3-12x56 RD;2021-04-23;2021-04-23;fi;MSO ROW
R1801490;MeoStar R1r 3-12x56 RD;2021-04-23;2021-04-23;fi;MSO ROW
R1904127;MeoStar R2 2.5-15x56 RD;2021-04-23;2021-04-23;pl;MSO ROW
R1900205;MeoStar R2 2.5-15x56 RD;2021-04-23;2021-04-23;no;MSO ROW
R200207q;MeoStar R2 2.5-15x56 RD;2021-04-23;2021-04-23;gm;MSO ROW
R2002071;MeoStar R2 2.5-15x56 RD;2021-04-23;2021-04-23;gm;MSO ROW
R1905438;R1r 3-12x56 RGD;2021-04-13;2021-04-23;lo;MSO ROW
R2002071;MeoStar R2 2.5-15x56 RD;2021-04-23;2021-04-24;gm;MSO ROW
R1604976;ZD 4-16x44 RD;2021-04-08;2021-04-24;da;MSO ROW
R2100324;MeoStar R2 2-12x50 RD;2021-04-20;2021-04-26;ro;MSO ROW
R1727324;MeoStar R2 2.5-15x56 RD;2021-03-27;2021-04-26;pl;MSO ROW
R2000151;MeoStar R2 2,5-15x56 RD/MR PA;2021-04-21;2021-04-26;gm;MSO ROW
R2002512;MeoStar R1r 3-12x56 RD;2021-04-15;2021-04-26;fi;MSO ROW
R1715392;MeoStar R1r 3-12x56 RD;2021-04-21;2021-04-26;fi;MSO ROW
R2000467;MeoStar R2 2,5-15x56 RD PA;2021-04-20;2021-04-26;gm;MSO ROW
R1428624;MeoStar R2 1-6x24 RD/MR;2021-04-15;2021-04-26;gm;MSO ROW
181270;MeoStar B1 8x42;2021-04-22;2021-04-27;it;MSO ROW
805363;MeoStar B1 8x32;2021-04-08;2021-04-27;nl;MSO ROW
R1814105;MeoStar R2 2.5-15x56 RD;2021-04-19;2021-04-28;pl;MSO ROW
R1908469;MeoStar R2 2.5-15x56 RD;2021-04-28;2021-04-28;no;MSO ROW
R2001109;MeoStar R2 2,5-15x56 RD PA;2021-04-08;2021-04-28;lg;MSO ROW
R1901130;MeoStar R1r 3-12x56 RD;2020-07-10;2021-04-29;gm;MSO ROW
R2001588;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-04-29;ro;MSO ROW
10036;MeoStar S1 75 Straight / Přímý;2021-03-22;2021-04-29;us;MSO ROW
90111;TGA 75;2021-04-28;2021-04-29;au;MSO ROW
90053;TGA 75;2021-04-28;2021-04-29;au;MSO ROW
180513;MeoSight III;2021-04-23;2021-04-29;pl;MSO ROW
R1906738;MeoStar R2 2.5-15x56 RD;2021-04-28;2021-04-30;sz;MSO ROW
R1904893;MeoStar R1r 3-12x56 RD;2021-04-29;2021-04-30;fi;MSO ROW
R1814342;MeoStar R1r 3-12x56 RD/MR;2021-04-30;2021-04-30;iv;MSO ROW
R1814342;MeoStar R1r 3-12x56 RD/MR;2021-04-30;2021-04-30;iv;MSO ROW
R1906738;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-04-30;sz;MSO ROW
R2100658;MeoStar R2 2.5-15x56 RD;2021-04-30;2021-04-30;pl;MSO ROW
601592;MeoStar B1 7x50;2021-04-30;2021-04-30;nl;MSO ROW
B210045;MeoStar B1 10x42 HD;2021-04-29;2021-04-30;us;MSO ROW
R2002832;MeoStar R2 2.5-15x56 RD;2021-05-01;2021-05-01;fi;MSO ROW
191241;MeoStar B1.1 8x42;2021-04-27;2021-05-01;gm;MSO ROW
R1903702;MeoStar R2 2.5-15x56 RD;2021-04-30;2021-05-02;fi;MSO ROW
R197761;MeoStar R2 2.5-15x56 RD;2021-04-19;2021-05-02;pl;MSO ROW
R1720259;MeoStar R2 1.7-10x42 RD;2021-04-30;2021-05-02;no;MSO ROW
R1814342;MeoStar R1r 3-12x56 RD/MR;2021-04-30;2021-05-03;iv;MSO ROW
90111;TGA 75;2021-04-28;2021-05-03;au;MSO ROW
R1908968;MeoStar R1r 3-12x56 RD;2021-04-24;2021-05-03;fi;MSO ROW
R1702142;ZD 6-24x56;2021-04-04;2021-05-04;no;MSO ROW
R1702142;ZD 6-24x56;2021-04-04;2021-05-04;no;MSO ROW
R1905438;R1r 3-12x56 RGD;2021-04-13;2021-05-04;lo;MSO ROW
R1905438;R1r 3-12x56 RGD;2021-04-13;2021-05-04;lo;MSO ROW
R2002912;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-05-04;pl;MSO ROW
R2002912;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-05-04;pl;MSO ROW
R2002912;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-05-04;pl;MSO ROW
R1900120;MeoStar R1r 3-12x56 RD;2021-05-03;2021-05-04;no;MSO ROW
R1722756;MeoStar R2 2-12x50 RD;2021-05-03;2021-05-04;no;MSO ROW
MU162099;MeoStar R1 3-10x50;2021-05-02;2021-05-04;us;MSO ROW
R1604976;ZD 4-16x44 RD;2021-05-04;2021-05-05;da;MSO ROW
R1601753;ZD 4-16x44 RD;2021-05-04;2021-05-05;da;MSO ROW
8909;MeoStar B1 8x56;2021-04-20;2021-05-05;nl;MSO ROW
170904;MeoStar B1 8x56;2021-05-05;2021-05-05;hu;MSO ROW
R1807971;MeoStar R1r 3-12x56;2021-05-01;2021-05-05;fi;MSO ROW
R1423610;MeoStar R2 2.5-15x56 RD;2021-05-04;2021-05-05;da;MSO ROW
R1518578;MeoStar R1 7x56;2021-04-05;2021-05-05;no;MSO ROW
R1518578;MeoStar R1 7x56;2021-04-05;2021-05-05;no;MSO ROW
R1518578;MeoStar R1 7x56;2021-04-05;2021-05-05;no;MSO ROW
R1518578;MeoStar R1 7x56;2021-04-05;2021-05-05;no;MSO ROW
R2100471;MeoStar R2 2.5-15x56 RD;2021-05-06;2021-05-06;fr;MSO ROW
R2000520;MeoStar R2 2,5-15x56 RD PA;2021-04-30;2021-05-06;gm;MSO ROW
R1901085;MeoStar R1r 3-12x56 RD;2021-05-06;2021-05-06;lo;MSO ROW
R2100373;MeoStar R2 1.7-10x42 RD;2021-05-06;2021-05-06;sp;MSO ROW
R1702397;MeoStar R2 2-12x50 RD;2021-04-23;2021-05-06;fi;MSO ROW
R1514585;MeoStar R1r 3-12x56 RD;2021-04-07;2021-05-07;yi;MSO ROW
R1908976;MeoStar R1r 3-12x56 RD;2021-04-09;2021-05-07;pl;MSO ROW
R1908545;MeoStar R2 2.5-15x56 RD;2021-05-07;2021-05-07;gm;MSO ROW
R2000197;MeoStar R2 2,5-15x56 RD PA;2021-05-05;2021-05-07;lg;MSO ROW
R2001120;MeoStar R2 2,5-15x56 RD PA;2021-04-12;2021-05-08;lg;MSO ROW
R2001120;MeoStar R2 2,5-15x56 RD PA;2021-04-12;2021-05-08;lg;MSO ROW
R2001120;MeoStar R2 2,5-15x56 RD PA;2021-04-12;2021-05-08;lg;MSO ROW
R1908662;MeoStar R2 2.5-15x56 RD;2021-04-22;2021-05-08;fi;MSO ROW
140322;MeoStar B1 8x56;2021-05-08;2021-05-08;nl;MSO ROW
R2100034;MeoStar R1r 3-12x56 RD;2021-05-09;2021-05-09;fi;MSO ROW
80046;MeoStar S1 75 Angled / Šikmý;2021-05-07;2021-05-10;gm;MSO ROW
R1907980;MeoStar R2 2.5-15x56 RD;2021-04-10;2021-05-10;lg;MSO ROW
100015;MeoStar R1r 3-12x56 RD;2021-04-25;2021-05-10;fr;MSO ROW
R2100321;MeoStar R2 2-12x50 RD;2021-05-06;2021-05-11;sw;MSO ROW
R2001000;MeoStar R2 2,5-15x56 RD PA;2021-05-10;2021-05-11;lo;MSO ROW
R1712969;Artemis 3000 3-9x42;2021-05-04;2021-05-11;as;MSO ROW
80018;MeoStar S1 75 HD Straight / Přímý;2021-05-11;2021-05-11;no;MSO ROW
90025;MeoStar S1 75 HD Straight / Přímý;2021-05-11;2021-05-11;no;MSO ROW
R1728365;MeoStar R1r 3-12x56 RD/MR;2021-05-10;2021-05-11;hu;MSO ROW
R1713766;MeoStar R2 1-6x24 RD;2021-05-07;2021-05-11;sw;MSO ROW
R2002299;MeoStar R2 2-12x50 RD;2021-05-11;2021-05-11;fi;MSO ROW
R1704928;MeoStar R1r 3-12x56 RD/MR;2021-04-17;2021-05-11;ez;MSO ROW
80053;MeoStar S1 75 HD Angled / Šikmý;2021-05-05;2021-05-12;gm;MSO ROW
R2100015;MeoStar R1r 3-12x56 RD;2021-04-25;2021-05-12;fr;MSO ROW
R2100060;MeoStar R2 2.5-15x56 RD/MR;2021-05-12;2021-05-12;gm;MSO ROW
R1901530;MeoStar R1r 3-12x56;2021-05-05;2021-05-13;hu;MSO ROW
R1901530;MeoStar R1r 3-12x56;2021-05-05;2021-05-13;hu;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-13;gm;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-13;gm;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-13;gm;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-13;gm;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-13;gm;MSO ROW
R2000885;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-05-13;gm;MSO ROW
R2000885;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-05-13;gm;MSO ROW
R2000885;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-05-13;gm;MSO ROW
R1901847;MeoStar R1 3-12x56 RD;2021-05-14;2021-05-14;si;MSO ROW
R1515428;MeoStar R2 2.5-15x56 RD;2021-05-14;2021-05-14;no;MSO ROW
R2001929;MeoStar R2 2-12x50 RD;2021-05-14;2021-05-14;ro;MSO ROW
R2002076;MeoStar R2 2.5-15x56 RD;2021-04-14;2021-05-14;yi;MSO ROW
R1723850;MeoStar R2 1.7-10x42 RD;2021-05-15;2021-05-15;no;MSO ROW
R1723850;MeoStar R2 1.7-10x42 RD;2021-05-15;2021-05-15;no;MSO ROW
R2002968;MeoStar R2 1.7-10x42 RD;2021-04-27;2021-05-15;gm;MSO ROW
R1521766;MeoStar R2 2-12x50 RD;2021-05-11;2021-05-16;se;MSO ROW
R1521766;MeoStar R2 2-12x50 RD;2021-05-11;2021-05-16;;MSO ROW
R1521766;MeoStar R2 2-12x50 RD;2021-05-11;2021-05-16;sw;MSO ROW
R2100319;MeoStar R2 2-12x50 RD;2021-05-11;2021-05-17;gm;MSO ROW
R1909014;MeoStar R1r 3-12x56 RD;2021-05-17;2021-05-17;pl;MSO ROW
R1803066;MeoStar R1 1,5-6x42 RD;2021-05-14;2021-05-18;lo;MSO ROW
R2100224;MeoStar R2 2.5-15x56 RD;2021-04-29;2021-05-18;hr;MSO ROW
B170261;MeoStar B1 8x42;2021-05-04;2021-05-18;gm;MSO ROW
R1506871;Artemis 2000 7x50;2021-05-18;2021-05-19;hu;MSO ROW
R2100693;MeoStar R2 2.5-15x56 RD/MR;2021-05-17;2021-05-19;gm;MSO ROW
R1904238;MeoStar R2 1-6x24 RD;2021-05-15;2021-05-20;fi;MSO ROW
R2100277;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-17;2021-05-20;gm;MSO ROW
R1805855;MeoStar R1r 3-12x56 RD;2021-05-10;2021-05-20;da;MSO ROW
R1904893;MeoStar R1r 3-12x56 RD;2021-04-29;2021-05-20;fi;MSO ROW
R1901172;MeoStar R1r 3-12x56 RD;2021-05-18;2021-05-21;lo;MSO ROW
R1901172;MeoStar R1r 3-12x56 RD;2021-05-18;2021-05-21;lo;MSO ROW
R1901172;MeoStar R1r 3-12x56 RD;2021-05-18;2021-05-21;lo;MSO ROW
R1906361;MeoStar R2 2.5-15x56 RD;2021-05-21;2021-05-21;da;MSO ROW
R1719929;MeoStar R2 1.7-10x42 RD;2021-05-14;2021-05-21;lo;MSO ROW
172505;MeoStar B1.1 8x56;2021-04-29;2021-05-21;nl;MSO ROW
R1507238;MeoStar R2 2.5-15x56 RD/MR;2021-04-30;2021-05-21;da;MSO ROW
R1900983;MeoStar R2 2.5-15x56 RD;2021-05-19;2021-05-21;;MSO ROW
80053;MeoStar S1 75 HD Angled / Šikmý;2021-05-05;2021-05-21;gm;MSO ROW
R1426059;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-21;2021-05-21;da;MSO ROW
R1908521;MeoStar R2 2.5-15x56 RD;2021-05-21;2021-05-22;no;MSO ROW
R2100469;MeoStar R2 2.5-15x56 RD;2021-05-22;2021-05-22;fr;MSO ROW
R2100462;MeoStar R2 1.7-10x42 RD;2021-05-15;2021-05-22;lg;MSO ROW
R1606113;ZD 6-24x56;2021-05-19;2021-05-22;rs;MSO ROW
191251;MeoStar B1.1 10x42 HD;2021-05-22;2021-05-22;no;MSO ROW
B200575;MeoStar B1 8x42;2021-05-22;2021-05-23;us;MSO ROW
R1606113;ZD 6-24x56;2021-05-19;2021-05-23;rs;MSO ROW
R2001667;MeoStar R2 1.7-10x42 RD;2021-05-22;2021-05-23;fr;MSO ROW
R1908957;MeoStar R1r 3-12x56 RD;2021-04-23;2021-05-23;no;MSO ROW
R2002474;MeoStar R1r 3-12x56 RD;2021-05-12;2021-05-23;hr;MSO ROW
200866;MeoStar B1 Plus 10x42 HD;2021-04-23;2021-05-23;sw;MSO ROW
S1601144;MeoStar S2 82 HD Angled / Šikmý;2021-05-03;2021-05-24;gm;MSO ROW
R1810208;MeoStar R2 2.5-15x56 RD;2021-05-24;2021-05-24;hu;MSO ROW
R2000634;MeoStar R2 2.5-15x56 RD/MR;2021-05-20;2021-05-24;fr;MSO ROW
R2100061;MeoStar R2 2.5-15x56 RD/MR;2021-05-21;2021-05-24;gm;MSO ROW
R2000128;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-05-24;lg;MSO ROW
152234;MeoStar B1 8x42;2021-05-24;2021-05-24;lo;MSO ROW
R2000128;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-05-24;lg;MSO ROW
200814;MeoStar B1 Plus 10x42 HD;2021-05-14;2021-05-24;sw;MSO ROW
191079;MeoStar B1.1 8x32;2021-05-14;2021-05-24;sw;MSO ROW
200553;MeoStar B1 Plus 10x50 HD;2021-05-05;2021-05-24;sw;MSO ROW
R1409965;MeoStar R1 3-10x50;2021-05-21;2021-05-25;au;MSO ROW
R1606113;ZD 6-24x56;2021-05-19;2021-05-26;rs;MSO ROW
R2000058;MeoStar R2 2,5-15x56 RD PA;2021-05-13;2021-05-26;it;MSO ROW
R1906361;MeoStar R2 2.5-15x56 RD;2021-05-21;2021-05-27;da;MSO ROW
R2100977;MeoStar R1r 3-12x56 RD;2021-05-27;2021-05-27;lo;MSO ROW
R1909093;MeoStar R1r 3-12x56 RD/MR;2021-05-25;2021-05-27;gm;MSO ROW
R1704728;MeoStar R2 2.5-15x56 RD/MR;2021-04-28;2021-05-28;gm;MSO ROW
201200;MeoStar B1 Plus 10x50 HD;2021-05-26;2021-05-30;us;MSO ROW
201200;MeoStar B1 Plus 10x50 HD;2021-05-26;2021-05-30;us;MSO ROW
R2002467;MeoStar R1r 3-12x56 RD;2021-05-26;2021-05-30;lo;MSO ROW
R2000425;MeoStar R2 2,5-15x56 RD PA;2021-05-27;2021-05-30;pl;MSO ROW
R2001103;;2021-04-30;2021-05-30;lg;MSO ROW
R2001103;MeoStar R2 2,5-15x56 RD PA;2021-04-30;2021-05-30;lg;MSO ROW
R2001843;MeoStar R1r 3-12x56 RD/MR;2021-05-29;2021-05-30;gm;MSO ROW
R1413475;MeoStar R2 2.5-15x56 RD;2021-05-15;2021-05-31;gm;MSO ROW
R1906293;MeoStar R2 2.5-15x56 RD;2021-05-31;2021-05-31;no;MSO ROW
R2001843;MeoStar R1r 3-12x56 RD/MR;2021-05-29;2021-06-01;gm;MSO ROW
R2001843;MeoStar R1r 3-12x56 RD/MR;2021-05-29;2021-06-01;gm;MSO ROW
R2000305;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-29;2021-06-01;gm;MSO ROW
R2000873;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-31;2021-06-01;gm;MSO ROW
R1900082;MeoStar R1r 3-12x56 RD;2021-05-28;2021-06-01;hu;MSO ROW
R19D5379;MeoStar R1r 3-12x56 RD;2021-05-18;2021-06-01;no;MSO ROW
R1715285;MeoStar R2 2-12x50 RD;2021-06-02;2021-06-02;lo;MSO ROW
S1700053;MeoStar S2 82 HD Angled / Šikmý;2021-06-01;2021-06-02;gm;MSO ROW
R1905801;MeoStar R1r 3-12x56 RD;2021-06-02;2021-06-02;no;MSO ROW
R2000056;MeoStar R2 2,5-15x56 RD PA;2021-05-22;2021-06-03;gm;MSO ROW
R1515843;MeoStar R2 2-12x50 RD;2021-05-31;2021-06-03;fi;MSO ROW
R2100310;MeoStar R2 2-12x50 RD;2021-06-01;2021-06-03;sw;MSO ROW
R1719347;MeoStar R1 1,5-6x42 RD;2021-05-30;2021-06-03;gm;MSO ROW
R2001622;MeoStar R1r 3-12x56 RD/MR;2021-05-21;2021-06-03;gm;MSO ROW
R2000276;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-22;2021-06-04;gm;MSO ROW
R2002365;MeoStar R2 2.5-15x56 RD;2021-05-31;2021-06-04;fi;MSO ROW
R2000188;MeoStar R2 2,5-15x56 RD PA;2021-05-06;2021-06-05;lg;MSO ROW
R1512481;MeoStar R2 1.7-10x42 RD;2021-06-05;2021-06-05;re;MSO ROW
R2100507;MeoStar R1r 3-12x56 RD;2021-06-05;2021-06-05;no;MSO ROW
R2100182;MeoStar R1r 3-12x56;2021-05-08;2021-06-05;gm;MSO ROW
R2100236;MeoStar R2 1.7-10x42 RD;2021-06-05;2021-06-05;sw;MSO ROW
R2100236;MeoStar R2 1.7-10x42 RD;2021-06-05;2021-06-05;sw;MSO ROW
R1317976;MeoStar R2 1-6x24 RD;2021-06-03;2021-06-05;fi;MSO ROW
R2000469;MeoStar R2 2,5-15x56 RD PA;2021-06-01;2021-06-06;au;MSO ROW
R2001904;MeoStar R1r 3-12x56 RD/MR;2021-06-05;2021-06-06;gm;MSO ROW
R1806676;MeoStar R2 2.5-15x56 RD;2021-05-11;2021-06-06;no;MSO ROW
R2002927;MeoStar R2 2.5-15x56 RD;2021-05-29;2021-06-06;pl;MSO ROW
R1414952;MeoStar R2 1-6x24 RD;2021-05-11;2021-06-06;rs;MSO ROW
R2000686;MeoStar R2 2.5-15x56 RD/MR;2021-05-28;2021-06-06;gm;MSO ROW
R1904760;MeoStar R1r 3-12x56 RD;2021-05-28;2021-06-07;no;MSO ROW
R2001843;MeoStar R1r 3-12x56 RD/MR;2021-05-29;2021-06-07;gm;MSO ROW
R2000276;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-22;2021-06-07;gm;MSO ROW
R2000276;MeoStar R2 2,5-15x56 RD/MR PA;2021-05-22;2021-06-07;gm;MSO ROW
R1903164;MeoStar R1r 3-12x56 RD;2021-05-22;2021-06-07;fi;MSO ROW
R1903164;MeoStar R1r 3-12x56 RD;2021-05-22;2021-06-07;fi;MSO ROW
R1501154;MeoStar R2 1-6x24 RD;2021-06-08;2021-06-08;bu;MSO ROW
R1501154;MeoStar R2 1-6x24 RD;2021-06-08;2021-06-08;bu;MSO ROW
R2002707;MeoStar R2 2.5-15x56 RD;2021-05-28;2021-06-08;gm;MSO ROW
R1706322;MeoStar R2 2.5-15x56 RD/MR;2021-06-04;2021-06-09;ic;MSO ROW
R2100484;MeoStar R2 1.7-10x42 RD;2021-05-10;2021-06-09;sw;MSO ROW
R2100484;MeoStar R2 1.7-10x42 RD;2021-05-10;2021-06-09;sw;MSO ROW
R2100535;MeoStar R2 1-6x24 RD;2021-05-28;2021-06-10;au;MSO ROW
200235;MeoRed;2021-05-27;2021-06-10;au;MSO ROW
R1511835;MeoStar R1 3-12x56;2021-06-09;2021-06-10;uk;MSO ROW
R1610330;MeoStar R2 2.5-15x56 RD/MR;2021-06-07;2021-06-10;hu;MSO ROW
604012;MeoStar B1 8x42;2021-06-09;2021-06-10;da;MSO ROW
R2002771;MeoStar R2 2.5-15x56 RD;2021-06-10;2021-06-10;fi;MSO ROW
R1714289;MeoStar R2 2.5-15x56 RD;2021-05-12;2021-06-11;as;MSO ROW
R1900928;MeoStar R1r 3-12x56 RD;2021-06-10;2021-06-11;lg;MSO ROW
R2100746;MeoStar R2 2.5-15x56 RD/MR;2021-06-10;2021-06-11;gm;MSO ROW
R2100783;MeoStar R1r 3-12x56 RD;2021-06-09;2021-06-11;gm;MSO ROW
200400;MeoSight III;2021-06-09;2021-06-11;gm;MSO ROW
R2002280;MeoStar R2 2-12x50 RD;2021-06-04;2021-06-12;bu;MSO ROW
R2100462;MeoStar R2 1.7-10x42 RD;2021-05-15;2021-06-12;lg;MSO ROW
R2002689;MeoStar R2 2.5-15x56 RD;2021-06-12;2021-06-12;fi;MSO ROW
R1117518;MeoStar R1r 3-12x56 RD;2021-06-10;2021-06-12;no;MSO ROW
R1117518;MeoStar R1r 3-12x56 RD;2021-06-10;2021-06-12;no;MSO ROW
181445;MeoStar B1 8x42;2021-06-11;2021-06-12;lo;MSO ROW
R1902528;MeoStar R1r 3-12x56 RD;2021-06-02;2021-06-13;au;MSO ROW
70056;MeoStar S1 75 HD Angled / Šikmý;2021-06-11;2021-06-14;it;MSO ROW
R2100305;MeoStar R2 2-12x50 RD;2021-05-21;2021-06-14;sw;MSO ROW
S1600953;MeoStar S2 82 HD Angled / Šikmý;2021-06-15;2021-06-15;fi;MSO ROW
S1600314;MeoStar S2 82 HD Angled / Šikmý;2021-06-15;2021-06-15;fi;MSO ROW
S1600953;MeoStar S2 82 HD Angled / Šikmý;2021-06-15;2021-06-15;fi;MSO ROW
R1903321;MeoStar R1r 3-12x56 RD;2021-06-10;2021-06-15;sw;MSO ROW
R2100143;MeoStar R1r 3-12x56 RD;2021-06-15;2021-06-15;pl;MSO ROW
R1005137;Artemis 2000 1,5-6x42;2021-06-15;2021-06-15;bu;MSO ROW
R1726664;MeoStar R2 2-12x50 RD;2021-06-16;2021-06-16;no;MSO ROW
R1726664;MeoStar R2 2-12x50 RD;2021-06-16;2021-06-16;no;MSO ROW
R1411790;MeoStar R1r 3-12x56 RD/MR;2021-06-16;2021-06-16;gm;MSO ROW
R2002689;MeoStar R2 2.5-15x56 RD;2021-06-12;2021-06-17;fi;MSO ROW
R2002689;MeoStar R2 2.5-15x56 RD;2021-06-12;2021-06-17;fi;MSO ROW
R1905810;MeoStar R1r 3-12x56 RD;2021-06-15;2021-06-17;no;MSO ROW
R1420929;MeoStar R2 1-6x24 RD;2021-06-01;2021-06-18;en;MSO ROW
R2001023;MeoStar R2 2,5-15x56 RD PA;2021-06-01;2021-06-18;en;MSO ROW
R1420929;MeoStar R2 1-6x24 RD;2021-06-01;2021-06-18;en;MSO ROW
R1602154;MeoStar R2 1.7-10x42 RD;2021-06-15;2021-06-18;no;MSO ROW
R2100872;MeoStar R2 2.5-15x56 RD;2021-06-18;2021-06-19;sw;MSO ROW
140076;MeoStar B1 8x42;2021-06-17;2021-06-19;nl;MSO ROW
R2100759;MeoStar R2 1.7-10x42 RD;2021-06-19;2021-06-19;;MSO ROW
R1723146;MeoStar R1 3-12x56;2021-06-18;2021-06-19;yi;MSO ROW
170060;MeoRed;2021-06-18;2021-06-19;yi;MSO ROW
R2000846;MeoStar R2 2,5-15x56 RD PA;2021-05-31;2021-06-20;;MSO ROW
R1908523;MeoStar R2 2.5-15x56 RD;2021-05-21;2021-06-20;no;MSO ROW
R2100504;MeoStar R1r 3-12x56 RD;2021-06-18;2021-06-21;au;MSO ROW
R2100504;MeoStar R1r 3-12x56 RD;2021-06-18;2021-06-21;au;MSO ROW
R2100504;MeoStar R1r 3-12x56 RD;2021-06-18;2021-06-21;au;MSO ROW
R2100504;MeoStar R1r 3-12x56 RD;2021-06-18;2021-06-21;au;MSO ROW
R2002349;MeoStar R2 2.5-15x56 RD;2021-06-04;2021-06-21;lo;MSO ROW
R2002349;MeoStar R2 2.5-15x56 RD;2021-06-04;2021-06-21;lo;MSO ROW
R2002349;MeoStar R2 2.5-15x56 RD;2021-06-04;2021-06-21;lo;MSO ROW
R1102292;MeoRed;2021-05-22;2021-06-21;no;MSO ROW
R1102292;MeoRed;2021-05-22;2021-06-21;no;MSO ROW
